Player Id,Position,Current Status,Experience
2495848,,Retired,1
2508794,,Retired,9
2559264,DL,Active,0
2523108,,Retired,4
2508574,,Retired,1
2518365,,Retired,3
2528540,,Retired,1
2553728,RB,Active,2
2535132,DB,Active,6
2522896,,Retired,1
2532917,QB,Active,6
2521992,,Retired,3
2522400,,Retired,4
2528548,,Retired,1
2528541,,Retired,5
2501395,,Retired,2
2559159,TE,Active,0
2503860,,Retired,12
2531171,,Retired,1
2558150,WR,Active,0
2523183,,Retired,5
2506498,,Retired,8
2503304,,Retired,12
2540150,DT,Active,5
2512580,,Retired,1
2501412,,Retired,9
2524125,,Retired,9
2539198,,Retired,2
2522670,,Retired,4
2523998,,Retired,8
2528545,,Retired,15
2501588,,Retired,8
2507421,,Retired,2
2530971,,Retired,1
2527972,,Retired,0
89798,RB,Unsigned free agent,8
2523920,,Retired,1
2504269,,Retired,2
2507892,,Retired,3
2511260,,Retired,1
2519899,,Retired,3
2505183,,Retired,3
2519420,,Retired,1
2520007,,Retired,1
2517219,,Retired,0
2495891,C,Unsigned free agent,12
2495212,,Retired,5
2512882,,Retired,4
2527114,,Retired,12
2517327,,Retired,2
2503532,,Retired,14
2502316,,Retired,1
2499459,,Retired,12
2505887,,Retired,2
2520187,,Retired,7
2522737,,Retired,4
71391,,Retired,5
2514620,,Retired,1
2557874,OG,Active,0
188,,Retired,5
2543489,T,Active,4
2508033,,Retired,4
2520185,,Retired,7
2514263,,Retired,2
2522745,,Retired,2
2508215,,Retired,16
2505954,,Retired,10
2718,,Retired,2
2527121,,Retired,1
2522718,,Retired,1
2529583,,Retired,3
2539291,WR,Active,5
2502629,,Retired,10
2502646,,Retired,3
2519939,,Retired,1
2519423,,Retired,6
2502361,,Retired,10
2519196,,Retired,7
2506057,,Retired,2
2505973,,Retired,10
2559182,DB,Active,0
2506775,,Retired,2
2522236,,Retired,1
2520293,,Retired,5
2559038,DB,Active,0
2508861,,Retired,4
2525246,,Retired,6
2501704,,Retired,1
2504860,,Retired,1
2495174,T,Active,7
494249,,Retired,6
2507312,,Retired,5
2556653,WR,Active,1
2503453,,Retired,6
2522025,,Retired,3
2509364,,Retired,1
2507361,,Retired,1
2519437,,Retired,
2513731,,Retired,2
2521944,,Retired,8
2531179,,Retired,1
2522773,,Retired,4
2519333,,Retired,6
2555460,RB,Active,2
2524865,,Retired,7
2508101,FB,Active,5
2523767,,Retired,3
2527804,,Retired,3
2525287,,Retired,1
2517223,,Retired,7
2510934,,Retired,1
2513662,,Retired,1
2518979,,Retired,1
2495818,,Retired,4
2508855,,Retired,3
2527935,,Retired,1
2502862,,Retired,10
2519303,,Retired,3
2508378,,Retired,8
2509253,,Retired,9
2553500,CB,Active,3
2540155,CB,Active,5
2515027,,Retired,1
2499438,,Retired,4
2512832,,Retired,3
2517391,,Retired,10
2518948,,Retired,1
2508160,,Retired,6
2516069,,Retired,1
2550517,,Retired,1
2511167,,Retired,13
2508212,,Retired,5
2518642,,Retired,4
1028,,Retired,4
2504255,,Retired,9
2501383,,Retired,10
2514539,,Retired,7
2529586,,Retired,2
2518373,,Retired,2
2525113,,Retired,6
2499964,,Retired,1
2501368,,Retired,15
2528004,,Retired,1
2504292,,Retired,4
2519944,,Retired,1
2495594,,Retired,3
2500649,,Retired,5
2503857,,Retired,2
2513881,,Retired,4
2503855,,Retired,6
2527318,,Retired,5
2505374,,Retired,1
2526972,,Retired,4
2528449,,Retired,1
2543493,CB,Active,4
2530969,,Retired,1
2513607,,Retired,1
2532841,WR,Active,6
2519292,,Retired,0
2519904,,Retired,3
2506024,,Retired,3
2507236,,Retired,4
2505268,,Retired,11
2519178,,Retired,2
2553788,,Retired,1
2503535,,Retired,4
2513740,,Retired,2
2520054,,Retired,7
2527876,,Retired,1
2523953,,Retired,4
2508153,,Retired,1
2519096,,Retired,2
2505063,,Retired,8
2556392,WR,Active,1
2502880,,Retired,6
2550292,SAF,Active,2
2558804,LB,Active,0
2514809,,Retired,1
2529527,,Retired,3
2512436,,Retired,2
2542065,QB,Active,5
2511446,,Retired,1
2505389,,Retired,1
2530529,,Retired,1
2513666,,Retired,1
2495604,,Retired,5
2541597,LB,Active,3
2553816,OG,Active,2
2529662,,Retired,3
2533347,,Retired,3
2495817,,Retired,3
2503491,,Retired,5
2495341,WR,Unsigned free agent,7
2524010,,Retired,5
2524869,,Retired,1
2512499,,Retired,3
2530475,,Retired,1
2518498,,Retired,1
2520050,,Retired,8
2522101,,Retired,2
2550204,,Retired,1
2523037,,Retired,2
2510971,,Retired,8
2495467,RB,Active,7
2522931,,Retired,2
2559036,OT,Active,0
2525133,,Retired,2
2516004,,Retired,1
2522830,,Retired,1
2553435,RB,Active,3
2495982,DE,Unsigned free agent,12
2505287,,Retired,7
2524904,,Retired,7
2514246,,Retired,1
2531080,LB,Active,4
2522062,,Retired,1
2558257,OG,Active,0
2518574,,Retired,2
2501292,,Retired,1
2514859,,Retired,5
2535534,,Retired,2
2502291,,Retired,10
2532872,DB,Unsigned free agent,4
2518592,,Retired,12
2513628,,Retired,8
2517151,,Retired,1
2500540,,Retired,2
2543770,RB,Active,4
2513526,,Retired,9
2515864,,Retired,1
2515889,,Retired,0
2522819,,Retired,3
2505552,CB,Active,15
2518729,,Retired,6
2519552,,Retired,1
2518123,,Retired,2
2555133,OG,Active,2
2523122,,Retired,1
2522002,,Retired,7
2527028,,Retired,5
2556453,TE,Active,2
2557919,OT,Active,0
2556577,K,Active,0
2522526,,Retired,1
2515614,,Retired,6
2508550,,Retired,6
2512404,,Retired,14
2558933,DE,Active,0
2531033,,Retired,1
2503475,,Retired,2
2513797,,Retired,3
2512568,,Retired,1
2522087,,Retired,1
2518647,,Retired,3
2559250,WR,Active,0
2506571,,Retired,4
2512626,,Retired,3
2525095,,Retired,12
2558250,RB,Active,0
2513684,,Retired,1
2503252,,Retired,10
2532794,DB,Active,6
2504163,,Retired,11
2506067,,Retired,8
2509231,,Retired,3
2528261,,Retired,1
2555260,QB,Active,2
2506223,LS,Active,11
2558892,OG,Active,0
2519494,,Retired,7
2559279,CB,Active,0
2517627,,Retired,3
2507103,,Retired,1
2514038,,Retired,1
2507017,,Retired,1
2527877,,Retired,5
2512765,,Retired,6
2501315,,Retired,11
2529575,,Retired,6
2559223,OT,Active,0
2504463,,Retired,3
2527094,,Retired,0
2513465,,Retired,4
2506579,,Retired,4
2523899,,Retired,1
2559210,RB,Active,0
2556363,OLB,Active,2
2558272,DB,Active,0
2559167,DE,Active,0
2533034,RB,Active,6
2515570,,Retired,1
2513522,,Retired,1
2522963,,Retired,12
2501714,,Retired,2
2524070,,Retired,7
2539193,,Retired,3
2508315,,Retired,2
2516047,,Retired,6
2506154,,Retired,9
2559095,WR,Active,0
2507398,,Retired,7
2513405,,Retired,2
2542004,,Retired,1
2519426,,Retired,1
2509277,,Retired,4
2518617,,Retired,1
2519962,,Retired,8
2506529,,Retired,1
2555552,CB,Active,2
2507414,,Retired,1
71357,,Retired,3
2528249,,Retired,
2508388,,Retired,1
2495603,,Retired,2
2509167,,Retired,1
71239,,Retired,6
2515673,,Retired,2
2557983,QB,Active,0
2511022,,Retired,11
2522932,,Retired,11
2500965,,Retired,3
2501737,,Retired,5
2500582,,Retired,7
2539249,,Retired,2
2558858,DB,Active,0
2514828,,Retired,5
2503329,,Retired,11
2506837,,Retired,0
2513427,,Retired,7
2503536,,Retired,1
2495592,,Retired,5
746,T,Unsigned free agent,10
497016,G,Active,8
2520041,,Retired,3
2506810,,Retired,1
2527261,,Retired,2
2518093,,Retired,1
2559137,TE,Active,0
2517558,,Retired,2
2539674,WR,Active,3
2501592,,Retired,1
2499431,,Retired,8
2525039,,Retired,2
2500839,,Retired,1
2556380,DB,Active,1
2509046,,Retired,2
2512526,,Retired,2
2511403,,Retired,2
2509340,,Retired,1
2512806,,Retired,2
2524203,,Retired,15
2522920,,Retired,1
2519322,,Retired,2
2518205,,Retired,2
2527441,,Retired,1
2507935,,Retired,6
2515112,,Retired,1
2522239,,Retired,1
2559062,OG,Active,0
2508124,,Retired,3
2524078,,Retired,1
2558923,LB,Active,0
2558976,CB,Active,0
2528475,,Retired,6
2508257,,Retired,6
2555267,NT,Active,2
1037885,WR,Unsigned free agent,8
2519002,,Retired,4
2499372,,Retired,6
2506755,,Retired,1
2520182,,Retired,2
2512892,,Retired,1
2518747,,Retired,1
2518952,,Retired,1
2522563,,Retired,1
2514012,,Retired,1
2505842,,Retired,4
2522527,,Retired,2
2543680,CB,Active,4
2535711,,Retired,2
2507232,K,Active,11
2553897,SS,Active,3
2527356,,Retired,1
2502404,,Retired,3
237680,DB,Unsigned free agent,9
2508652,,Retired,3
2531163,,Retired,1
2528535,,Retired,1
2514797,,Retired,4
2527906,,Retired,7
2523202,,Retired,4
2556126,DE,Active,2
2518446,,Retired,0
496790,DE,Active,8
71295,,Retired,4
2502630,,Retired,3
2530661,,Retired,3
2521972,,Retired,1
2525010,,Retired,1
2509339,,Retired,2
2500318,,Retired,9
2531030,OT,Active,7
2523153,,Retired,3
2500326,,Retired,3
2509335,,Retired,1
2518320,,Retired,1
2522260,,Retired,1
2517474,,Retired,3
2517667,,Retired,3
2508847,,Retired,1
2502912,,Retired,3
2515070,,Retired,1
2522702,,Retired,7
2502433,,Retired,8
2558953,TE,Active,0
2543762,SS,Active,4
2556615,WR,Active,1
2515935,,Retired,
2518985,,Retired,1
2530746,,Retired,1
2523909,,Retired,1
2510949,,Retired,1
2554139,,Retired,1
2514776,,Retired,11
2502588,,Retired,9
2517681,,Retired,1
2510945,,Retired,3
2555161,ILB,Active,2
2552440,CB,Active,2
2514287,,Retired,5
2541688,DB,Active,4
2553911,DT,Active,3
2508184,,Retired,9
2539219,DB,Active,4
2514630,,Retired,2
2558875,TE,Active,0
2556884,,Retired,1
2543483,DE,Active,4
2514024,,Retired,1
2511214,,Retired,1
2557862,DE,Active,0
2503505,,Retired,11
2506965,,Retired,2
1262,,Retired,5
2510924,,Retired,3
2529513,,Retired,1
2523079,,Retired,6
2555569,SS,Active,2
2520129,,Retired,1
2559287,LB,Active,0
2509296,,Retired,1
2508031,,Retired,6
2559044,TE,Active,0
2507376,,Retired,0
2508563,,Retired,6
2500030,,Retired,4
2515604,,Retired,4
2529666,,Retired,4
2504401,,Retired,1
2495709,,Retired,5
2504666,,Retired,4
2532907,OLB,Active,6
2556525,OG,Active,1
2515638,,Retired,1
2518138,,Retired,1
2501734,,Retired,11
2555182,OG,Active,2
2505338,,Retired,1
2511484,,Retired,2
2507747,,Retired,3
2507322,,Retired,1
2506332,,Retired,0
2515700,,Retired,4
2524796,,Retired,4
2523837,,Retired,1
2556261,WR,Active,1
2501893,,Retired,11
2515867,,Retired,8
2522892,,Retired,2
2514678,,Retired,1
2559120,DB,Active,0
2517543,,Retired,1
2541576,,Retired,1
2517475,,Retired,4
2499262,,Retired,3
2531164,,Retired,1
2500067,,Retired,1
2515597,,Retired,1
2525263,,Retired,5
2513510,,Retired,8
2503303,,Retired,9
2503472,,Retired,2
2499524,,Retired,11
2505889,P,Active,14
2509137,,Retired,1
2501581,,Retired,2
2506718,,Retired,2
2553744,TE,Active,2
2522574,,Retired,7
2499275,OLB,Unsigned free agent,7
2539321,OLB,Unsigned free agent,4
2556473,WR,Active,1
2558100,CB,Active,0
1037911,,Retired,3
2505841,,Retired,1
2501630,,Retired,16
497149,RB,Active,8
2520291,,Retired,5
2501625,,Retired,11
2543657,OG,Active,3
2515757,,Retired,8
2501628,,Retired,13
2513609,,Retired,4
2507804,,Retired,2
2495300,DE,Active,7
2501419,,Retired,1
2521957,,Retired,1
2513910,,Retired,3
2542009,DE,Active,5
2530479,C,Active,6
2499972,,Retired,11
2522879,,Retired,1
2515044,,Retired,3
2506263,,Retired,5
2525280,,Retired,4
2556613,DB,Active,1
2501016,,Retired,21
2511169,,Retired,7
2519078,,Retired,1
2500365,,Retired,6
2506485,,Retired,5
2504343,,Retired,14
2527934,,Retired,1
2522356,,Retired,2
2522040,,Retired,1
2555162,MLB,Active,2
2514676,,Retired,2
2502608,,Retired,1
2513531,,Retired,12
2556718,DE,Active,1
2522897,,Retired,0
2506994,,Retired,3
2507994,,Retired,1
2530836,,Retired,1
2505550,,Retired,8
2512476,,Retired,6
2514218,,Retired,1
2514846,,Retired,2
2523659,,Retired,2
2504033,,Retired,1
2511315,,Retired,5
2512578,,Retired,1
2558908,DT,Active,0
2500533,,Retired,14
71347,,Retired,2
2512665,,Retired,2
312,,Retired,5
2523861,,Retired,1
2511500,,Retired,1
2539271,,Retired,3
2522608,,Retired,5
2500537,,Retired,2
2499994,,Retired,6
2513461,,Retired,1
2508142,,Retired,3
2518130,,Retired,1
2536070,,Retired,2
2522131,,Retired,3
2515643,,Retired,2
270,DE,Active,10
2550936,,Retired,1
2535690,,Retired,1
2515667,,Retired,1
2552383,RB,Active,2
2508397,,Retired,1
2502481,,Retired,7
2507388,,Retired,1
2518338,,Retired,3
2504475,,Retired,6
2502343,,Retired,8
2522065,,Retired,2
2495886,,Retired,2
2520456,,Retired,3
2505818,,Retired,3
2527772,,Retired,1
2501575,,Retired,5
2509250,,Retired,3
2505654,,Retired,1
2528047,,Retired,1
2508399,,Retired,9
2527965,,Retired,2
2515756,,Retired,13
2553484,,Retired,1
2553346,DT,Active,2
2557431,WR,Active,2
2524032,,Retired,2
2500971,,Retired,10
2501614,,Retired,1
2522023,,Retired,7
2550338,DB,Active,4
2525379,,Retired,2
2504667,,Retired,8
2502479,,Retired,4
2550405,TE,Active,2
2503546,,Retired,3
2501769,,Retired,8
80680,DB,Unsigned free agent,9
2530511,,Retired,4
2499998,,Retired,12
2518335,,Retired,3
2518711,,Retired,12
2507431,,Retired,1
2519579,,Retired,1
2505768,,Retired,2
2552475,RB,Active,3
2533039,WR,Active,6
2518670,,Retired,2
2525387,,Retired,9
2507069,,Retired,2
2509307,,Retired,1
2518590,,Retired,1
2499976,,Retired,8
2519229,,Retired,1
2500686,,Retired,11
2502467,,Retired,4
2522124,,Retired,2
2512723,,Retired,1
2527130,,Retired,4
2515884,,Retired,8
2504879,,Retired,5
497184,,Retired,2
2503469,,Retired,12
2522551,,Retired,3
2527431,,Retired,1
2527416,,Retired,2
2500814,,Retired,7
2520436,,Retired,3
2536020,,Retired,1
2499409,,Retired,2
2505309,,Retired,1
2550155,C,Active,3
2501387,,Retired,4
2523985,,Retired,1
2514173,,Retired,8
2522213,,Retired,1
2517550,,Retired,4
2523915,,Retired,1
2522390,,Retired,12
2503257,,Retired,1
2506806,,Retired,1
2508083,DT,Unsigned free agent,8
2543590,WR,Active,4
2523978,,Retired,9
2499518,,Retired,11
2519153,,Retired,1
2511362,,Retired,4
79607,RB,Active,9
2512883,,Retired,1
2528217,,Retired,1
2534755,,Retired,2
2500647,,Retired,8
2532948,FS,Active,6
2552622,TE,Active,2
2518677,,Retired,9
2518480,,Retired,6
71461,C,Active,6
2528602,,Retired,3
2550767,CB,Active,2
2543389,,Retired,0
2502611,,Retired,1
2559127,DB,Active,0
80636,,Retired,7
2505614,,Retired,5
2505318,,Retired,1
2519382,,Retired,1
2534779,,Retired,4
2515914,,Retired,8
2518111,,Retired,2
2550242,DE,Active,4
2552570,CB,Active,3
2535948,,Retired,1
2504683,,Retired,4
2527056,,Retired,3
2507664,,Retired,2
2505535,,Retired,3
2559160,C,Active,0
2505631,,Retired,5
2522336,,Retired,1
2556770,LB,Active,0
2520468,,Retired,4
2550577,,Retired,2
2518212,,Retired,1
2530526,,Retired,1
2528386,,Retired,6
71375,C,Active,9
2559257,CB,Active,0
2495186,QB,Unsigned free agent,7
2528275,,Retired,5
2522409,,Retired,7
2527171,,Retired,1
2522325,,Retired,1
2499436,,Retired,10
2500733,,Retired,2
2511170,,Retired,1
2523797,,Retired,1
2514342,,Retired,4
497085,,Retired,1
2527998,,Retired,10
2542248,,Retired,3
2515014,,Retired,1
2517229,,Retired,2
2517353,,Retired,3
2517335,,Retired,1
2532899,RB,Active,6
2511436,,Retired,5
2502390,,Retired,1
2518490,,Retired,2
2518112,,Retired,2
2507976,,Retired,2
2535962,,Retired,1
2552448,CB,Active,3
2536047,,Retired,1
2524051,,Retired,
2559201,OT,Active,0
2540177,WR,Unsigned free agent,5
2503978,,Retired,1
2539225,,Retired,2
2508348,,Retired,0
2558857,DB,Active,0
2523065,,Retired,5
2495658,,Retired,8
2527510,,Retired,1
2532954,DT,Unsigned free agent,5
2504786,,Retired,1
2532904,,Retired,1
2509168,,Retired,1
2502345,,Retired,12
2503247,,Retired,2
2511349,,Retired,1
2495137,T,Active,7
2552494,OLB,Active,3
2550472,C,Active,1
2528544,,Retired,0
89714,,Retired,2
2508289,,Retired,1
2515856,,Retired,2
2506122,TE,Active,14
2499584,,Retired,11
2513903,,Retired,7
2543755,T,Active,4
2502319,,Retired,5
496814,OLB,Active,7
2512647,,Retired,1
2524975,,Retired,1
2517483,,Retired,2
2501915,,Retired,4
2501559,,Retired,5
2511405,,Retired,3
2508881,,Retired,1
2511355,,Retired,1
2522918,,Retired,6
2505989,,Retired,2
2523728,,Retired,7
2522049,,Retired,1
2523840,,Retired,9
2558853,SAF,Active,0
2514599,,Retired,1
2504317,,Retired,4
2500297,,Retired,3
2514959,,Retired,1
2552656,WR,Active,3
2508112,TE,Unsigned free agent,5
2514866,,Retired,5
80664,,Retired,5
2512953,,Retired,7
2503500,,Retired,2
81837,,Retired,1
2519245,,Retired,12
941,,Retired,7
2504840,,Retired,6
2523906,,Retired,1
2504600,,Retired,10
2530799,,Retired,1
2499959,,Retired,1
2529685,,Retired,1
2501293,,Retired,2
2550830,,Retired,1
2508922,,Retired,7
2501075,,Retired,5
2521989,,Retired,13
2495485,DE,Active,7
2514761,,Retired,1
2519950,,Retired,3
2513554,,Retired,1
2543711,OLB,Active,4
2503241,,Retired,2
2518999,,Retired,1
2523722,,Retired,8
2528615,,Retired,7
2555418,RB,Active,2
2512467,,Retired,3
2510900,,Retired,2
2524886,,Retired,5
2527299,,Retired,8
2509212,,Retired,1
2509318,,Retired,0
1030,,Retired,7
2534778,,Retired,0
2523962,,Retired,14
2515045,,Retired,8
2509191,,Retired,1
2532947,G,Active,4
2503261,,Retired,9
2502260,,Retired,15
2500553,,Retired,5
2507733,,Retired,1
2519086,,Retired,3
2527458,,Retired,6
2509003,,Retired,1
2523667,,Retired,3
2502900,,Retired,1
2521942,,Retired,3
2554630,TE,Active,2
2557934,RB,Active,0
2518599,,Retired,1
2556702,DT,Active,2
2518972,,Retired,1
2558943,OG,Active,0
2511335,,Retired,12
2501583,,Retired,12
2515685,,Retired,0
2505749,,Retired,10
2514199,,Retired,5
2519502,,Retired,0
2522347,,Retired,1
2512604,,Retired,3
2514318,,Retired,2
81871,C,Active,9
2522922,,Retired,5
2528186,,Retired,1
2541621,,Retired,2
2513464,,Retired,1
2527158,,Retired,6
4377,,Retired,1
2507928,,Retired,2
2503451,,Retired,9
2552466,QB,Active,3
2522803,,Retired,1
2515138,,Retired,6
2503321,,Retired,5
2559381,LB,Active,0
2500976,,Retired,1
2523831,,Retired,9
2500591,,Retired,1
2520126,,Retired,1
2515098,,Retired,1
2495940,,Retired,3
2515576,,Retired,6
2514311,,Retired,1
2523221,,Retired,2
2528253,,Retired,1
2528112,,Retired,1
2527964,,Retired,2
2512624,,Retired,7
2508850,,Retired,1
2511162,,Retired,12
2527533,,Retired,7
2506902,,Retired,7
2500795,,Retired,4
2519430,,Retired,4
81286,,Retired,2
246,,Retired,3
2529675,,Retired,4
2556564,OT,Active,0
2503473,,Retired,15
2514097,,Retired,1
2514777,,Retired,1
2527295,,Retired,2
2505058,,Retired,4
2517443,,Retired,16
2527390,,Retired,2
2519161,,Retired,11
2519021,,Retired,1
2555279,OT,Active,2
2505853,,Retired,5
2543469,DB,Active,4
2505315,,Retired,6
2519150,,Retired,7
2535503,,Retired,3
2534835,DE,Active,2
2513847,,Retired,1
2507880,,Retired,1
2517217,,Retired,1
2500633,,Retired,2
2522396,,Retired,9
2513399,,Retired,2
2500514,,Retired,3
2514794,,Retired,2
2506677,K,Active,11
2495159,WR,Active,7
2499350,,Retired,2
2528287,,Retired,1
2558071,WR,Active,0
2514393,,Retired,1
2543818,,Retired,1
71435,TE,Active,9
2502464,,Retired,6
2519339,,Retired,1
2509070,,Retired,1
2514010,,Retired,2
2527785,,Retired,5
2528045,,Retired,3
2517314,,Retired,2
2514680,,Retired,2
2540278,DE,Active,5
2527385,,Retired,1
2523033,,Retired,2
2501294,,Retired,14
2515129,,Retired,6
2507082,,Retired,3
2529599,,Retired,8
2520283,,Retired,2
2518586,,Retired,1
2530480,,Retired,2
2495865,,Retired,1
2543881,DE,Active,4
2529580,,Retired,1
2501573,,Retired,1
2519436,,Retired,13
2505214,,Retired,6
2507211,,Retired,3
2520373,,Retired,1
2519444,,Retired,1
2553590,,Retired,1
2519924,,Retired,10
2530994,,Retired,1
2499434,,Retired,2
496921,,Retired,5
2514611,,Retired,6
2518580,,Retired,0
2527197,,Retired,1
2518455,,Retired,2
2502653,,Retired,1
2543506,C,Active,4
2508918,,Retired,4
2513455,,Retired,4
2508805,,Retired,1
2508041,,Retired,1
2528350,,Retired,1
2513672,,Retired,3
2522913,,Retired,3
2522170,,Retired,15
2507673,LB,Active,9
2539943,FS,Active,5
2559178,DE,Active,0
2524022,,Retired,1
2543774,WR,Active,4
2499383,,Retired,5
949,RB,Active,10
2510886,,Retired,2
2507111,,Retired,1
2504379,,Retired,1
2520407,,Retired,3
2516063,,Retired,5
2507335,,Retired,5
2518224,,Retired,1
2559123,DB,Active,0
2514847,,Retired,2
2518705,,Retired,8
2500374,,Retired,12
497018,G,Active,8
2522648,,Retired,1
2524149,,Retired,1
2503946,,Retired,3
2524868,,Retired,6
2508548,,Retired,0
2516072,,Retired,3
2500812,,Retired,14
2502268,,Retired,3
2554535,,Retired,1
2518091,,Retired,3
2518552,,Retired,1
2507581,,Retired,1
2519027,,Retired,15
71345,RB,Unsigned free agent,9
1270,C,Unsigned free agent,8
2514610,,Retired,2
2529604,,Retired,1
2504635,,Retired,8
2507645,,Retired,5
2523236,,Retired,5
2527894,,Retired,4
2508923,,Retired,5
2506259,,Retired,1
2527455,,Retired,1
2518132,,Retired,3
2510897,,Retired,1
2514048,,Retired,0
2555320,OLB,Active,2
2502875,,Retired,2
2558966,OT,Active,0
2539202,TE,Unsigned free agent,5
2513634,,Retired,1
2502826,,Retired,7
2553908,,Retired,1
2505571,,Retired,9
2514379,,Retired,4
2550592,,Retired,1
2509278,,Retired,9
2502402,,Retired,12
2513933,,Retired,12
2505893,,Retired,3
2553493,LB,Active,1
2541154,DB,Active,5
80634,,Retired,2
2524260,,Retired,0
2502329,,Retired,2
2503943,,Retired,2
2522154,,Retired,6
2524999,,Retired,1
2513808,,Retired,1
2502279,,Retired,2
2527498,,Retired,2
2517606,,Retired,1
2500744,,Retired,16
2525004,,Retired,1
2523011,,Retired,2
2522036,,Retired,8
71383,,Retired,6
2514056,,Retired,1
2553762,RB,Active,3
2522365,,Retired,5
2531083,,Retired,1
2528342,,Retired,9
2523898,,Retired,3
2550845,,Retired,1
2517730,,Retired,1
2501940,,Retired,1
2555540,SS,Active,2
2519964,,Retired,1
2559309,DB,Active,0
2535832,,Retired,1
2557855,LB,Active,0
2525291,,Retired,7
2525313,,Retired,5
2542333,,Retired,1
2518466,,Retired,10
2520048,,Retired,9
2523738,,Retired,7
2555514,DT,Active,2
2550391,,Retired,1
2550193,,Retired,1
2509074,,Retired,5
2522076,,Retired,1
2527887,,Retired,3
2512608,,Retired,3
2522749,,Retired,0
2510953,,Retired,11
2501010,,Retired,1
2527054,,Retired,8
2519966,,Retired,3
2501322,,Retired,3
2507392,,Retired,1
2524058,,Retired,8
2558194,WR,Active,0
2502805,,Retired,8
2520056,,Retired,1
2522472,,Retired,1
2541777,LB,Active,5
2517453,,Retired,8
2559356,DB,Active,0
2514876,,Retired,1
2507411,,Retired,3
2504432,,Retired,5
2559113,DB,Active,0
2527326,,Retired,2
2532975,QB,Active,6
2535966,WR,Active,4
2510879,,Retired,1
2505627,,Retired,2
2525252,,Retired,6
2543631,C,Active,4
2507298,,Retired,1
2519570,,Retired,5
2502355,,Retired,2
2529554,,Retired,1
2551238,,Retired,1
2499969,,Retired,1
2512867,,Retired,13
2512473,,Retired,5
2505211,,Retired,10
2507156,,Retired,1
2558914,WR,Active,0
2503450,,Retired,7
2518609,,Retired,4
2504713,,Retired,6
2508715,,Retired,9
2513573,,Retired,2
2500826,,Retired,1
2520399,,Retired,2
2508604,,Retired,2
2550154,NT,Active,4
497117,,Retired,5
2508075,,Retired,5
2522226,,Retired,1
2515573,,Retired,1
2503351,,Retired,3
2513627,,Retired,2
2553888,,Retired,1
79527,DB,Unsigned free agent,8
2511338,,Retired,6
2552468,TE,Active,3
2517568,,Retired,0
2510993,,Retired,1
2502338,,Retired,13
2556885,RB,Active,2
2500550,,Retired,2
2556791,WR,Active,1
71349,,Retired,4
2504520,,Retired,1
71381,,Retired,0
2500974,,Retired,8
2504181,,Retired,11
2520078,,Retired,1
2507562,,Retired,0
2550182,WR,Active,3
2519122,,Retired,9
2503350,,Retired,12
2502595,,Retired,2
1037876,,Retired,3
2508113,,Retired,4
2514830,,Retired,5
2506619,,Retired,9
2528200,,Retired,1
2500278,,Retired,1
2528575,,Retired,7
2524087,,Retired,5
2524878,,Retired,1
2528306,,Retired,1
2540173,QB,Active,5
2504778,,Retired,11
2528018,,Retired,1
2503337,,Retired,12
2511132,,Retired,5
2528461,,Retired,2
2520442,,Retired,10
2501901,,Retired,9
2550429,,Retired,1
2527081,,Retired,3
2512619,,Retired,3
2543551,RB,Active,4
2525000,,Retired,3
2504196,,Retired,3
2553623,DT,Active,2
2518543,,Retired,1
2505112,,Retired,2
2556837,OT,Active,1
4435,,Retired,3
2519207,,Retired,2
2533032,,Retired,4
2554352,CB,Active,2
2517695,,Retired,10
2515632,,Retired,1
2502890,,Retired,10
2506001,,Retired,10
2543607,,Retired,1
2555303,MLB,Active,2
2506020,,Retired,3
2515835,,Retired,6
2559033,RB,Active,0
2517399,,Retired,1
2507774,,Retired,1
2524769,,Retired,2
2502589,,Retired,2
2511281,,Retired,6
2543681,CB,Active,4
2559061,OT,Active,0
2513492,,Retired,1
2513412,,Retired,2
2500749,,Retired,4
2525274,,Retired,1
2543639,DE,Unsigned free agent,4
2553475,LB,Active,1
2504103,,Retired,4
2505981,,Retired,8
2517661,,Retired,1
2519940,,Retired,1
2507693,,Retired,3
2541700,,Retired,1
2505298,,Retired,9
2508321,,Retired,2
2504930,,Retired,2
2559246,WR,Active,0
2520227,,Retired,1
2527203,,Retired,12
2528377,,Retired,0
2508061,WR,Active,8
2507614,,Retired,1
2506802,,Retired,3
2557853,OLB,Active,0
2495700,TE,Active,11
2553563,LB,Active,2
2515648,,Retired,2
2501333,,Retired,4
2528195,,Retired,3
2500676,,Retired,2
2518964,,Retired,1
2552730,LB,Active,3
2501934,,Retired,2
2694,,Retired,1
2506040,,Retired,2
1037354,,Retired,2
2495530,,Retired,2
2500390,,Retired,2
2556580,TE,Active,1
2541573,,Retired,2
2508614,,Retired,1
2501371,,Retired,5
2509263,,Retired,2
2506145,,Retired,6
1581,WR,Active,10
2523635,,Retired,1
2524109,,Retired,2
2517207,,Retired,1
2552306,MLB,Active,3
2513787,,Retired,1
2527321,,Retired,0
2508003,,Retired,1
2514711,,Retired,11
2528476,,Retired,2
79897,FS,Active,9
2500605,,Retired,8
2504896,,Retired,3
2559226,C,Active,0
2507962,,Retired,4
2508447,,Retired,1
2523976,,Retired,4
2527509,,Retired,3
2513453,,Retired,2
2540279,WR,Active,3
2518474,,Retired,9
2500290,,Retired,4
2499538,,Retired,3
2555346,WR,Active,2
2505368,,Retired,4
